location-long,location-lat,individual-local-identifier,year,month
-112.013,23.887,1995CA-Bmu-23040,1995,10
-112.48000000000002,23.652,1995CA-Bmu-23040,1995,10
-112.09300000000002,23.676,1995CA-Bmu-23040,1995,10
-111.799,23.648,1995CA-Bmu-23040,1995,10
-111.345,23.619,1995CA-Bmu-23040,1995,10
-111.781,23.643,1995CA-Bmu-23040,1995,10
-111.14100000000002,23.66,1995CA-Bmu-23040,1995,10
-111.696,23.633,1995CA-Bmu-23040,1995,10
-111.48399999999998,23.518,1995CA-Bmu-23040,1995,10
-111.741,23.559,1995CA-Bmu-23040,1995,10
-112.243,23.498,1995CA-Bmu-23040,1995,10
-112.549,23.742,1995CA-Bmu-23040,1995,10
-111.548,23.509,1995CA-Bmu-23040,1995,10
-110.762,23.395,1995CA-Bmu-23040,1995,10
-111.99200000000002,23.112,1995CA-Bmu-23040,1995,10
-109.372,23.772,1995CA-Bmu-23040,1995,10
-110.797,23.577,1995CA-Bmu-23040,1995,10
-111.132,23.319,1995CA-Bmu-23040,1995,10
-111.216,23.243,1995CA-Bmu-23040,1995,11
-111.263,23.23,1995CA-Bmu-23040,1995,11
-110.832,22.886,1995CA-Bmu-23040,1995,11
-111.47199999999998,23.364,1995CA-Bmu-23040,1995,11
-111.232,23.493,1995CA-Bmu-23040,1995,11
-111.171,23.267,1995CA-Bmu-23040,1995,11
-111.732,23.13,1995CA-Bmu-23040,1995,11
-111.601,21.966,1995CA-Bmu-23040,1995,11
-111.64100000000002,21.28,1995CA-Bmu-23040,1995,11
-111.767,21.079,1995CA-Bmu-23040,1995,11
-111.209,20.443,1995CA-Bmu-23040,1995,11
-112.06900000000002,20.602,1995CA-Bmu-23040,1995,11
-111.476,20.396,1995CA-Bmu-23040,1995,11
-110.388,19.458,1995CA-Bmu-23040,1995,11
-110.32299999999998,19.651,1995CA-Bmu-23040,1995,11
-110.237,19.488,1995CA-Bmu-23040,1995,11
-110.019,19.325,1995CA-Bmu-23040,1995,11
-109.87900000000002,19.174,1995CA-Bmu-23040,1995,11
-109.378,18.186,1995CA-Bmu-23040,1995,11
-109.54399999999998,18.315,1995CA-Bmu-23040,1995,11
-107.788,16.653,1995CA-Bmu-23040,1995,11
-107.224,16.949,1995CA-Bmu-23040,1995,11
-106.95499999999998,17.039,1995CA-Bmu-23040,1995,11
-106.65,16.938,1995CA-Bmu-23040,1995,11
-105.686,16.663,1995CA-Bmu-23040,1995,11
-106.18200000000002,16.56,1995CA-Bmu-23040,1995,11
-105.025,15.978,1995CA-Bmu-23040,1995,11
-103.00599999999996,15.543,1995CA-Bmu-23040,1995,11
-105.509,15.922,1995CA-Bmu-23040,1995,11
-103.2,15.178,1995CA-Bmu-23040,1995,11
-102.971,14.338,1995CA-Bmu-23040,1995,11
-101.70799999999996,14.191,1995CA-Bmu-23040,1995,11
-98.815,13.258,1995CA-Bmu-23040,1995,12
-96.245,11.306,1995CA-Bmu-23040,1995,12
-100.12099999999998,11.403,1995CA-Bmu-23040,1995,12
-99.62,10.839,1995CA-Bmu-23040,1995,12
-98.27100000000002,9.662,1995CA-Bmu-23040,1995,12
-120.24200000000002,34.112,1995CA-Bmu-23041,1995,9
-120.176,34.16,1995CA-Bmu-23041,1995,9
-120.036,34.234,1995CA-Bmu-23041,1995,9
-120.14499999999998,34.287,1995CA-Bmu-23041,1995,9
-119.741,34.213,1995CA-Bmu-23041,1995,9
-120.13299999999998,34.209,1995CA-Bmu-23041,1995,9
-120.368,34.126,1995CA-Bmu-23041,1995,9
-119.314,34.071,1995CA-Bmu-23041,1995,9
-120.156,34.321,1995CA-Bmu-23041,1995,9
-120.151,34.022,1995CA-Bmu-23041,1995,9
-119.704,34.257,1995CA-Bmu-23041,1995,9
-120.204,34.108,1995CA-Bmu-23041,1995,9
-120.263,34.021,1995CA-Bmu-23041,1995,9
-120.83499999999998,33.746,1995CA-Bmu-23041,1995,9
-120.926,33.977,1995CA-Bmu-23041,1995,9
-120.279,34.039,1995CA-Bmu-23041,1995,9
-119.821,34.163,1995CA-Bmu-23041,1995,9
-120.47,34.148,1995CA-Bmu-23041,1995,9
-120.471,34.273,1995CA-Bmu-23041,1995,9
-120.601,34.242,1995CA-Bmu-23041,1995,9
-120.454,34.153,1995CA-Bmu-23041,1995,9
-120.68200000000002,34.099,1995CA-Bmu-23041,1995,9
-120.613,34.247,1995CA-Bmu-23041,1995,9
-120.639,34.239,1995CA-Bmu-23041,1995,9
-121.07,33.928,1995CA-Bmu-23041,1995,9
-121.178,33.855,1995CA-Bmu-23041,1995,9
-120.904,33.803,1995CA-Bmu-23041,1995,9
-121.275,33.756,1995CA-Bmu-23041,1995,9
-121.26,33.558,1995CA-Bmu-23041,1995,9
-120.901,33.373,1995CA-Bmu-23041,1995,9
-120.983,33.275,1995CA-Bmu-23041,1995,9
-121.076,33.007,1995CA-Bmu-23041,1995,9
-120.918,32.922,1995CA-Bmu-23041,1995,9
-121.015,32.893,1995CA-Bmu-23041,1995,9
-120.93,32.751,1995CA-Bmu-23041,1995,9
-121.375,32.472,1995CA-Bmu-23041,1995,9
-120.707,32.588,1995CA-Bmu-23041,1995,9
-119.401,31.311,1995CA-Bmu-23041,1995,9
-120.982,32.328,1995CA-Bmu-23041,1995,9
-120.901,32.39,1995CA-Bmu-23041,1995,9
-120.946,32.326,1995CA-Bmu-23041,1995,9
-121.01999999999998,32.374,1995CA-Bmu-23041,1995,9
-120.957,32.307,1995CA-Bmu-23041,1995,9
-120.86,32.252,1995CA-Bmu-23041,1995,9
-120.957,32.402,1995CA-Bmu-23041,1995,9
-121.377,32.706,1995CA-Bmu-23041,1995,9
-120.825,32.287,1995CA-Bmu-23041,1995,9
-120.905,32.283,1995CA-Bmu-23041,1995,9
-121.314,32.145,1995CA-Bmu-23041,1995,9
-120.952,32.217,1995CA-Bmu-23041,1995,9
-121.197,32.231,1995CA-Bmu-23041,1995,9
-120.833,32.285,1995CA-Bmu-23041,1995,9
-120.916,32.416,1995CA-Bmu-23041,1995,9
-120.977,32.28,1995CA-Bmu-23041,1995,9
-120.702,32.441,1995CA-Bmu-23041,1995,9
-119.44400000000002,32.924,1995CA-Bmu-23042,1995,8
-119.482,33.469,1995CA-Bmu-23042,1995,8
-130.214,37.857,1995CA-Bmu-23042,1995,8
-119.655,32.213,1995CA-Bmu-23042,1995,8
-123.398,32.444,1995CA-Bmu-23042,1995,8
-119.425,32.945,1995CA-Bmu-23042,1995,8
-121.34300000000002,32.337,1995CA-Bmu-23042,1995,8
-119.909,33.854,1995CA-Bmu-23042,1995,8
-118.836,33.105,1995CA-Bmu-23042,1995,8
-117.263,32.679,1995CA-Bmu-23042,1995,8
-121.226,33.272,1995CA-Bmu-23042,1995,8
-119.22,33.494,1995CA-Bmu-23042,1995,8
-121.897,30.9,1995CA-Bmu-23042,1995,8
-119.60399999999998,33.6,1995CA-Bmu-23042,1995,8
-120.634,34.337,1995CA-Bmu-23042,1995,8
-123.481,31.423,1995CA-Bmu-23042,1995,9
-120.425,33.807,1995CA-Bmu-23042,1995,9
-119.397,33.686,1995CA-Bmu-23042,1995,9
-119.553,33.392,1995CA-Bmu-23042,1995,9
-119.52100000000002,33.156,1995CA-Bmu-23042,1995,9
-119.606,33.03,1995CA-Bmu-23042,1995,9
-119.096,33.426,1995CA-Bmu-23042,1995,9
-120.78,34.547,1995CA-Bmu-23042,1995,9
-121.58499999999998,35.465,1995CA-Bmu-23042,1995,9
-122.588,36.789,1995CA-Bmu-23042,1995,9
-124.601,39.868,1995CA-Bmu-23042,1995,9
-124.2,39.683,1995CA-Bmu-23042,1995,9
-123.93200000000002,39.82,1995CA-Bmu-23042,1995,9
-125.421,39.441,1995CA-Bmu-23042,1995,9
-123.957,39.364,1995CA-Bmu-23042,1995,9
-123.787,39.083,1995CA-Bmu-23042,1995,9
-124.671,38.675,1995CA-Bmu-23042,1995,9
-124.999,34.418,1995CA-Bmu-23043,1995,10
-124.429,41.956,1998CA-Bmu-00823,1998,10
-124.384,41.625,1998CA-Bmu-00823,1998,10
-124.39100000000002,41.913,1998CA-Bmu-00823,1998,10
-124.445,41.892,1998CA-Bmu-00823,1998,10
-124.39100000000002,41.934,1998CA-Bmu-00823,1998,10
-124.42000000000002,41.873,1998CA-Bmu-00823,1998,10
-124.635,41.964,1998CA-Bmu-00823,1998,10
-124.442,41.924,1998CA-Bmu-00823,1998,10
-124.428,41.866,1998CA-Bmu-00823,1998,10
-124.576,41.951,1998CA-Bmu-00823,1998,10
-124.446,41.866,1998CA-Bmu-00823,1998,10
-124.486,41.956,1998CA-Bmu-00823,1998,10
-124.469,41.932,1998CA-Bmu-00823,1998,10
-124.369,41.922,1998CA-Bmu-00823,1998,10
-124.42700000000002,41.917,1998CA-Bmu-00823,1998,10
-124.414,41.92,1998CA-Bmu-00823,1998,10
-124.401,41.953,1998CA-Bmu-00823,1998,10
-124.372,41.761,1998CA-Bmu-00823,1998,10
-124.329,41.85,1998CA-Bmu-00823,1998,10
-124.39600000000002,41.849,1998CA-Bmu-00823,1998,10
-124.938,41.767,1998CA-Bmu-00823,1998,10
-124.369,42.138,1998CA-Bmu-00823,1998,10
-124.463,40.479,1998CA-Bmu-00823,1998,10
-124.362,40.212,1998CA-Bmu-00823,1998,10
-124.345,40.23,1998CA-Bmu-00823,1998,10
-124.339,39.8,1998CA-Bmu-00823,1998,10
-124.225,39.789,1998CA-Bmu-00823,1998,10
-123.499,38.755,1998CA-Bmu-00823,1998,10
-123.651,38.616,1998CA-Bmu-00823,1998,10
-122.68099999999998,37.675,1998CA-Bmu-00823,1998,10
-121.933,36.608,1998CA-Bmu-00823,1998,10
-121.96699999999998,36.524,1998CA-Bmu-00823,1998,10
-121.973,36.453,1998CA-Bmu-00823,1998,10
-121.82999999999998,36.125,1998CA-Bmu-00823,1998,10
-120.04000000000002,34.086,1998CA-Bmu-00823,1998,10
-120.24,33.748,1998CA-Bmu-00823,1998,11
-121.50799999999998,30.995,1998CA-Bmu-00823,1998,11
-118.58499999999998,31.173,1998CA-Bmu-00823,1998,11
-117.808,29.796,1998CA-Bmu-00823,1998,11
-117.26600000000002,28.469,1998CA-Bmu-00823,1998,11
-116.498,26.723,1998CA-Bmu-00823,1998,11
-115.547,25.449,1998CA-Bmu-00823,1998,11
-115.578,25.449,1998CA-Bmu-00823,1998,11
-115.471,25.524,1998CA-Bmu-00823,1998,11
-115.687,25.233,1998CA-Bmu-00823,1998,11
-115.531,25.38,1998CA-Bmu-00823,1998,11
-115.487,25.303,1998CA-Bmu-00823,1998,11
-114.086,24.272,1998CA-Bmu-00823,1998,11
-112.774,23.094,1998CA-Bmu-00823,1998,11
-112.575,23.108,1998CA-Bmu-00823,1998,11
-112.701,23.431,1998CA-Bmu-00823,1998,11
-113.009,23.281,1998CA-Bmu-00823,1998,11
-112.816,23.403,1998CA-Bmu-00823,1998,11
-112.873,23.475,1998CA-Bmu-00823,1998,11
-112.851,23.479,1998CA-Bmu-00823,1998,11
-112.873,23.427,1998CA-Bmu-00823,1998,11
-112.799,23.478,1998CA-Bmu-00823,1998,11
-112.825,23.498,1998CA-Bmu-00823,1998,11
-112.727,23.387,1998CA-Bmu-00823,1998,11
-112.768,23.637,1998CA-Bmu-00823,1998,11
-112.327,23.599,1998CA-Bmu-00823,1998,11
-112.352,23.57,1998CA-Bmu-00823,1998,11
-112.773,23.511,1998CA-Bmu-00823,1998,11
-113.327,23.736,1998CA-Bmu-00823,1998,11
-112.792,23.571,1998CA-Bmu-00823,1998,11
-113.077,24.046,1998CA-Bmu-00823,1998,11
-112.71800000000002,23.588,1998CA-Bmu-00823,1998,11
-112.678,23.594,1998CA-Bmu-00823,1998,11
-113.235,23.565,1998CA-Bmu-00823,1998,11
-112.713,23.78,1998CA-Bmu-00823,1998,11
-112.663,23.893,1998CA-Bmu-00823,1998,11
-112.764,23.945,1998CA-Bmu-00823,1998,11
-112.801,23.995,1998CA-Bmu-00823,1998,11
-112.784,23.974,1998CA-Bmu-00823,1998,11
-112.889,24.11,1998CA-Bmu-00823,1998,11
-112.808,24.098,1998CA-Bmu-00823,1998,11
-112.872,24.051,1998CA-Bmu-00823,1998,11
-113.417,24.158,1998CA-Bmu-00823,1998,11
-112.887,24.169,1998CA-Bmu-00823,1998,11
-112.824,24.193,1998CA-Bmu-00823,1998,11
-112.85399999999998,24.122,1998CA-Bmu-00823,1998,11
-112.77800000000002,24.148,1998CA-Bmu-00823,1998,11
-112.905,24.228,1998CA-Bmu-00823,1998,11
-113.41500000000002,24.705,1998CA-Bmu-00823,1998,11
-112.95499999999998,24.365,1998CA-Bmu-00823,1998,11
-113.078,24.478,1998CA-Bmu-00823,1998,11
-113.079,24.46,1998CA-Bmu-00823,1998,11
-113.12,24.56,1998CA-Bmu-00823,1998,11
-113.19299999999998,24.654,1998CA-Bmu-00823,1998,11
-113.204,24.558,1998CA-Bmu-00823,1998,11
-113.35,24.566,1998CA-Bmu-00823,1998,11
-113.231,24.577,1998CA-Bmu-00823,1998,11
-113.264,24.644,1998CA-Bmu-00823,1998,11
-113.30200000000002,24.711,1998CA-Bmu-00823,1998,11
-113.27800000000002,24.61,1998CA-Bmu-00823,1998,11
-113.35899999999998,24.864,1998CA-Bmu-00823,1998,11
-113.399,24.786,1998CA-Bmu-00823,1998,11
-113.666,24.696,1998CA-Bmu-00823,1998,11
-113.59699999999998,24.907,1998CA-Bmu-00823,1998,11
-113.523,24.87,1998CA-Bmu-00823,1998,11
-113.619,24.742,1998CA-Bmu-00823,1998,11
-113.56,24.601,1998CA-Bmu-00823,1998,11
-113.62900000000002,24.745,1998CA-Bmu-00823,1998,11
-113.23399999999998,24.696,1998CA-Bmu-00823,1998,11
-113.34699999999998,24.621,1998CA-Bmu-00823,1998,11
-112.95999999999998,24.459,1998CA-Bmu-00823,1998,12
-112.93,24.458,1998CA-Bmu-00823,1998,12
-113.495,24.338,1998CA-Bmu-00823,1998,12
-113.15300000000002,24.546,1998CA-Bmu-00823,1998,12
-113.238,24.495,1998CA-Bmu-00823,1998,12
-113.208,24.514,1998CA-Bmu-00823,1998,12
-113.719,24.576,1998CA-Bmu-00823,1998,12
-113.15800000000002,24.496,1998CA-Bmu-00823,1998,12
-113.253,24.473,1998CA-Bmu-00823,1998,12
-113.214,24.433,1998CA-Bmu-00823,1998,12
-112.28300000000002,24.773,1998CA-Bmu-00823,1998,12
-112.89,24.538,1998CA-Bmu-00823,1998,12
-113.151,24.489,1998CA-Bmu-00823,1998,12
-113.07299999999998,24.404,1998CA-Bmu-00823,1998,12
-112.963,23.766,1998CA-Bmu-00823,1998,12
-112.519,23.359,1998CA-Bmu-00823,1998,12
-112.83499999999998,23.525,1998CA-Bmu-00823,1998,12
-112.51,23.539,1998CA-Bmu-00823,1998,12
-112.796,23.327,1998CA-Bmu-00823,1998,12
-112.38,23.321,1998CA-Bmu-00823,1998,12
-112.003,23.005,1998CA-Bmu-00823,1998,12
-111.798,23.023,1998CA-Bmu-00823,1998,12
-111.774,23.009,1998CA-Bmu-00823,1998,12
-111.67700000000002,23.084,1998CA-Bmu-00823,1998,12
-111.517,22.936,1998CA-Bmu-00823,1998,12
-112.277,25.533,1998CA-Bmu-00824,1999,2
-113.582,25.897,1998CA-Bmu-00824,1999,3
-114.35500000000002,26.996,1998CA-Bmu-00824,1999,3
-114.797,27.259,1998CA-Bmu-00824,1999,3
-115.03199999999998,27.586,1998CA-Bmu-00824,1999,3
-115.256,27.838,1998CA-Bmu-00824,1999,3
-115.51,28.302,1998CA-Bmu-00824,1999,3
-116.329,29.217,1998CA-Bmu-00824,1999,3
-115.87099999999998,29.208,1998CA-Bmu-00824,1999,3
-115.965,29.692,1998CA-Bmu-00824,1999,3
-117.12900000000002,30.261,1998CA-Bmu-00824,1999,3
-117.159,31.374,1998CA-Bmu-00824,1999,3
-117.223,31.175,1998CA-Bmu-00824,1999,3
-117.338,31.439,1998CA-Bmu-00824,1999,3
-117.482,32.205,1998CA-Bmu-00824,1999,3
-117.975,32.46,1998CA-Bmu-00824,1999,3
-119.42000000000002,33.944,1998CA-Bmu-00824,1999,3
-120.091,33.871,1998CA-Bmu-00824,1999,3
-120.635,33.723,1998CA-Bmu-00824,1999,3
-120.728,33.56,1998CA-Bmu-00824,1999,3
-120.697,33.451,1998CA-Bmu-00824,1999,3
-121.78,32.707,1998CA-Bmu-00824,1999,3
-120.45,32.398,1998CA-Bmu-00824,1999,3
-122.358,31.741,1998CA-Bmu-00824,1999,3
-123.62099999999998,31.703,1998CA-Bmu-00824,1999,3
-123.781,32.214,1998CA-Bmu-00824,1999,4
-123.99,32.4,1998CA-Bmu-00824,1999,4
-124.65699999999998,33.329,1998CA-Bmu-00824,1999,4
-124.643,33.596,1998CA-Bmu-00824,1999,4
-124.655,33.649,1998CA-Bmu-00824,1999,4
-124.7,33.722,1998CA-Bmu-00824,1999,4
-125.554,34.833,1998CA-Bmu-00824,1999,4
-125.449,35.965,1998CA-Bmu-00824,1999,4
-124.76,36.376,1998CA-Bmu-00824,1999,4
-125.311,35.438,1998CA-Bmu-00824,1999,4
-122.475,37.129,1998CA-Bmu-00826,1998,8
-122.51600000000002,37.133,1998CA-Bmu-00826,1998,8
-122.45600000000002,37.183,1998CA-Bmu-00826,1998,8
-122.452,37.198,1998CA-Bmu-00826,1998,8
-122.56900000000002,37.285,1998CA-Bmu-00826,1998,8
-122.458,37.274,1998CA-Bmu-00826,1998,8
-122.79500000000002,37.445,1998CA-Bmu-00826,1998,8
-123.716,37.244,1998CA-Bmu-00826,1998,8
-123.20600000000002,37.546,1998CA-Bmu-00826,1998,8
-122.64499999999998,37.801,1998CA-Bmu-00826,1998,8
-123.231,37.589,1998CA-Bmu-00826,1998,8
-123.009,37.484,1998CA-Bmu-00826,1998,8
-123.647,37.449,1998CA-Bmu-00826,1998,8
-123.287,37.437,1998CA-Bmu-00826,1998,8
-122.869,37.352,1998CA-Bmu-00826,1998,8
-122.83499999999998,37.249,1998CA-Bmu-00826,1998,8
-122.57999999999998,36.981,1998CA-Bmu-00826,1998,8
-123.262,36.676,1998CA-Bmu-00826,1998,8
-122.69799999999998,37.208,1998CA-Bmu-00826,1998,8
-122.72,37.158,1998CA-Bmu-00826,1998,8
-122.69,37.239,1998CA-Bmu-00826,1998,8
-123.166,36.962,1998CA-Bmu-00826,1998,8
-122.631,37.201,1998CA-Bmu-00826,1998,8
-122.78199999999998,37.319,1998CA-Bmu-00826,1998,8
-122.81900000000002,37.332,1998CA-Bmu-00826,1998,8
-122.724,37.088,1998CA-Bmu-00826,1998,8
-122.72199999999998,36.872,1998CA-Bmu-00826,1998,8
-122.339,36.992,1998CA-Bmu-00826,1998,8
-122.644,37.053,1998CA-Bmu-00826,1998,8
-122.715,36.995,1998CA-Bmu-00826,1998,8
-123.12099999999998,37.397,1998CA-Bmu-00826,1998,8
-122.707,37.46,1998CA-Bmu-00826,1998,8
-122.83100000000002,37.387,1998CA-Bmu-00826,1998,8
-122.81900000000002,37.362,1998CA-Bmu-00826,1998,8
-123.245,37.835,1998CA-Bmu-00826,1998,8
-123.38299999999998,37.89,1998CA-Bmu-00826,1998,8
-123.215,38.22,1998CA-Bmu-00826,1998,8
-123.332,38.5,1998CA-Bmu-00826,1998,8
-122.959,37.372,1998CA-Bmu-00826,1998,8
-122.805,37.401,1998CA-Bmu-00826,1998,8
-123.38299999999998,37.242,1998CA-Bmu-00826,1998,8
-122.69799999999998,37.118,1998CA-Bmu-00826,1998,8
-122.522,37.067,1998CA-Bmu-00826,1998,8
-122.726,36.994,1998CA-Bmu-00826,1998,8
-122.752,37.23,1998CA-Bmu-00826,1998,8
-123.024,37.162,1998CA-Bmu-00826,1998,8
-122.558,37.028,1998CA-Bmu-00826,1998,8
-122.541,36.818,1998CA-Bmu-00826,1998,8
-122.47,36.766,1998CA-Bmu-00826,1998,8
-122.58499999999998,36.679,1998CA-Bmu-00826,1998,8
-122.265,36.745,1998CA-Bmu-00826,1998,8
-122.12,36.467,1998CA-Bmu-00826,1998,8
-122.136,36.479,1998CA-Bmu-00826,1998,8
-122.09300000000002,36.32,1998CA-Bmu-00826,1998,8
-122.055,36.194,1998CA-Bmu-00826,1998,8
-122.10899999999998,36.085,1998CA-Bmu-00826,1998,8
-122.172,36.116,1998CA-Bmu-00826,1998,8
-121.798,35.998,1998CA-Bmu-00826,1998,8
-121.542,35.886,1998CA-Bmu-00826,1998,8
-121.553,35.86,1998CA-Bmu-00826,1998,8
-121.382,35.634,1998CA-Bmu-00826,1998,8
-121.28199999999998,35.648,1998CA-Bmu-00826,1998,8
-121.02100000000002,35.301,1998CA-Bmu-00826,1998,8
-121.055,35.276,1998CA-Bmu-00826,1998,8
-120.953,34.655,1998CA-Bmu-00826,1998,8
-121.062,35.186,1998CA-Bmu-00826,1998,9
-121.049,35.058,1998CA-Bmu-00826,1998,9
-121.086,34.973,1998CA-Bmu-00826,1998,9
-120.953,35.116,1998CA-Bmu-00826,1998,9
-120.925,35.018,1998CA-Bmu-00826,1998,9
-121.215,35.077,1998CA-Bmu-00826,1998,9
-120.964,35.029,1998CA-Bmu-00826,1998,9
-121.066,34.986,1998CA-Bmu-00826,1998,9
-121.037,34.998,1998CA-Bmu-00826,1998,9
-121.039,35.005,1998CA-Bmu-00826,1998,9
-121.235,35.003,1998CA-Bmu-00826,1998,9
-121.14100000000002,34.995,1998CA-Bmu-00826,1998,9
-120.78199999999998,34.676,1998CA-Bmu-00826,1998,9
-120.81,34.646,1998CA-Bmu-00826,1998,9
-120.858,34.446,1998CA-Bmu-00826,1998,9
-120.812,34.04,1998CA-Bmu-00826,1998,9
-120.726,34.249,1998CA-Bmu-00826,1998,9
-121.356,34.194,1998CA-Bmu-00826,1998,9
-120.713,34.244,1998CA-Bmu-00826,1998,9
-120.615,34.407,1998CA-Bmu-00826,1998,9
-120.85899999999998,34.597,1998CA-Bmu-00826,1998,9
-120.70600000000002,34.416,1998CA-Bmu-00826,1998,9
-120.928,34.884,1998CA-Bmu-00826,1998,9
-120.991,34.908,1998CA-Bmu-00826,1998,9
-120.921,34.632,1998CA-Bmu-00826,1998,9
-121.287,35.359,1998CA-Bmu-00826,1998,9
-121.361,35.49,1998CA-Bmu-00826,1998,9
-121.759,35.895,1998CA-Bmu-00826,1998,9
-121.775,35.882,1998CA-Bmu-00826,1998,9
-121.957,35.949,1998CA-Bmu-00826,1998,9
-122.02100000000002,35.765,1998CA-Bmu-00826,1998,9
-122.213,35.746,1998CA-Bmu-00826,1998,9
-122.29399999999998,35.674,1998CA-Bmu-00826,1998,9
-122.19400000000002,35.823,1998CA-Bmu-00826,1998,9
-122.339,35.842,1998CA-Bmu-00826,1998,9
-122.114,35.957,1998CA-Bmu-00826,1998,9
-122.974,35.677,1998CA-Bmu-00826,1998,9
-122.289,35.819,1998CA-Bmu-00826,1998,9
-122.627,35.852,1998CA-Bmu-00826,1998,9
-122.561,36.021,1998CA-Bmu-00826,1998,9
-122.059,35.928,1998CA-Bmu-00826,1998,9
-122.412,36.108,1998CA-Bmu-00826,1998,9
-122.188,36.111,1998CA-Bmu-00826,1998,9
-122.188,36.072,1998CA-Bmu-00826,1998,9
-121.375,35.506,1998CA-Bmu-00826,1998,9
-121.70499999999998,35.117,1998CA-Bmu-00826,1998,9
-120.559,34.12,1998CA-Bmu-00827,1998,9
-119.19299999999998,33.215,1998CA-Bmu-00833,1998,8
-119.212,33.269,1998CA-Bmu-00833,1998,8
-119.173,33.122,1998CA-Bmu-00833,1998,8
-119.334,33.27,1998CA-Bmu-00833,1998,8
-120.009,33.103,1998CA-Bmu-00833,1998,8
-120.997,34.127,1998CA-Bmu-00833,1998,8
-119.54500000000002,33.315,1998CA-Bmu-00833,1998,8
-119.063,33.119,1998CA-Bmu-00833,1998,8
-120.24,34.203,1998CA-Bmu-00833,1998,8
-120.45,33.4,1998CA-Bmu-00833,1998,8
-119.40800000000002,33.239,1998CA-Bmu-00833,1998,8
-119.144,33.062,1998CA-Bmu-00833,1998,8
-118.988,33.088,1998CA-Bmu-00833,1998,8
-119.06,32.613,1998CA-Bmu-00833,1998,8
-118.751,33.174,1998CA-Bmu-00833,1998,8
-118.90800000000002,32.837,1998CA-Bmu-00833,1998,8
-118.917,32.966,1998CA-Bmu-00833,1998,8
-118.976,32.758,1998CA-Bmu-00833,1998,8
-118.962,32.653,1998CA-Bmu-00833,1998,8
-118.83499999999998,33.007,1998CA-Bmu-00833,1998,8
-118.082,33.447,1998CA-Bmu-00833,1998,8
-122.035,33.212,1998CA-Bmu-00833,1998,8
-118.328,32.855,1998CA-Bmu-00833,1998,9
-121.848,33.503,1998CA-Bmu-00833,1998,9
-118.7,32.986,1998CA-Bmu-00833,1998,9
-119.72,33.29,1998CA-Bmu-00833,1998,9
-121.082,33.664,1998CA-Bmu-00833,1998,9
-118.464,33.532,1998CA-Bmu-00833,1998,9
-118.897,32.342,1998CA-Bmu-00833,1998,9
-118.30599999999998,32.943,1998CA-Bmu-00833,1998,9
-119.66500000000002,33.499,1998CA-Bmu-00833,1998,9
-119.24599999999998,33.197,1998CA-Bmu-00833,1998,9
-118.84699999999998,33.072,1998CA-Bmu-00833,1998,9
-119.40699999999998,32.208,1998CA-Bmu-00833,1998,9
-118.595,31.926,1998CA-Bmu-00833,1998,9
-119.464,32.951,1998CA-Bmu-00833,1998,9
-128.308,32.336,1998CA-Bmu-00833,1998,9
-118.822,32.688,1998CA-Bmu-00833,1998,9
-118.554,32.677,1998CA-Bmu-00833,1998,9
-118.728,32.721,1998CA-Bmu-00833,1998,9
-118.78199999999998,32.883,1998CA-Bmu-00833,1998,9
-118.524,32.312,1998CA-Bmu-00833,1998,9
-117.509,31.601,1998CA-Bmu-00833,1998,9
-118.761,33.27,1998CA-Bmu-00833,1998,9
-118.666,32.8,1998CA-Bmu-00833,1998,9
-118.978,32.758,1998CA-Bmu-00833,1998,9
-119.011,32.102,1998CA-Bmu-00833,1998,9
-119.519,33.718,1998CA-Bmu-00833,1998,9
-117.80599999999998,32.975,1998CA-Bmu-00833,1998,9
-117.917,32.824,1998CA-Bmu-00833,1998,9
-118.596,32.903,1998CA-Bmu-00833,1998,9
-118.751,32.941,1998CA-Bmu-00833,1998,9
-117.19299999999998,32.347,1998CA-Bmu-00833,1998,9
-118.986,32.855,1998CA-Bmu-00833,1998,9
-118.987,33.097,1998CA-Bmu-00833,1998,9
-119.05700000000002,33.262,1998CA-Bmu-00833,1998,9
-118.99,32.624,1998CA-Bmu-00833,1998,9
-118.461,29.389,1998CA-Bmu-00833,1998,9
-119.42700000000002,33.438,1998CA-Bmu-00833,1998,9
-119.28,33.165,1998CA-Bmu-00833,1998,9
-118.71699999999998,32.723,1998CA-Bmu-00833,1998,9
-119.958,33.105,1998CA-Bmu-00833,1998,9
-118.674,33.66,1998CA-Bmu-00833,1998,9
-119.49200000000002,33.008,1998CA-Bmu-00833,1998,9
-123.103,37.669,1998CA-Bmu-01390,1998,8
-123.582,37.983,1998CA-Bmu-01390,1998,8
-119.14499999999998,33.19,1998CA-Bmu-04174,1998,8
-120.095,33.05,1998CA-Bmu-04174,1998,8
-120.888,32.7,1998CA-Bmu-04174,1998,8
-119.378,33.099,1998CA-Bmu-04174,1998,8
-119.684,33.604,1998CA-Bmu-04174,1998,8
-117.324,32.72,1998CA-Bmu-04174,1998,8
-120.43200000000002,33.221,1998CA-Bmu-04174,1998,8
-116.779,29.808,1998CA-Bmu-04174,1998,8
-119.558,33.204,1998CA-Bmu-04174,1998,8
-119.974,32.823,1998CA-Bmu-04174,1998,8
-119.654,33.179,1998CA-Bmu-04174,1998,8
-119.215,33.241,1998CA-Bmu-04174,1998,8
-120.41899999999998,33.99,1998CA-Bmu-04174,1998,8
-121.086,32.638,1998CA-Bmu-04174,1998,8
